"adult","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count"
"False","","110000000","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","http://www.deepwaterhorizon.movie/","296524","tt1860357","en","Deepwater Horizon","A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.","13.1984","/7D6hM7IR0TbQmNvSZVtEiPM3H5h.jpg","[{'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Closest to the Hole Productions', 'id': 8537}, {'name': 'Leverage Entertainment', 'id': 8539}, {'name': 'TIK Film', 'id': 86900}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-29","121790373","107.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","When faced with our darkest hour, hope is not a tactic","Deepwater Horizon","False","6.5","1478"
"False","","110000000","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","http://www.foxmovies.com/movies/miss-peregrines-home-for-peculiar-children","283366","tt1935859","en","Miss Peregrine's Home for Peculiar Children","A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.","36.262655","/AvekzUdI8HZnImdQulmTTmAZXrC.jpg","[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Scope Pictures', 'id': 11199}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'St. Petersburg Clearwater Film Commission', 'id': 68621}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-28","296485719","127.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Stay peculiar","Miss Peregrine's Home for Peculiar Children","False","6.5","3213"
"False","","45000000","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","http://www.thegirlonthetrainmovie.com/","346685","tt3631112","en","The Girl on the Train","Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.","10.217291","/n8WNMt7stqHUZEE7bEtzK4FwrWe.jpg","[{'name': 'DreamWorks', 'id': 7}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Amblin Partners', 'id': 92138}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-05","173185859","112.0","[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","What you see can hurt you.","The Girl on the Train","False","6.2","1837"
"False","","44000000","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","http://www.accountantmovie.com/","302946","tt2140479","en","The Accountant","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.","13.465656","/afhAUuWVB7k7PjJUd4lwO3rzhSq.jpg","[{'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Electric City Entertainment', 'id': 8600}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-14","155160045","128.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Calculate your choices.","The Accountant","False","6.9","2121"
"False","","0","[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","https://www.funimationfilms.com/movie/yourname/","372058","tt5311514","ja","君の名は。","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.","34.461252","/xq1Ugd62d23K2knRUx6xxuALTZB.jpg","[{'name': 'CoMix Wave Films', 'id': 10198}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]","2016-08-26","355298270","106.0","[{'iso_639_1': 'ja', 'name': '日本語'}]","Released","","Your Name.","False","8.5","1030"
"False","","40000000","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","http://www.hacksawridge.movie/","324786","tt2119532","en","Hacksaw Ridge","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.","21.037699","/bndiUFfJxNd2fYx8XO610L9a07m.jpg","[{'name': 'Icon Productions', 'id': 152}, {'name': 'Permut Presentations', 'id': 455}, {'name': 'Pandemonium', 'id': 8915}, {'name': 'Cross Creek Pictures', 'id': 10246}, {'name': 'Vendian Entertainment', 'id': 50481}, {'name': 'Demarest Media', 'id': 79916}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-07","175302354","140.0","[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","One of the greatest heroes in American history never fired a bullet.","Hacksaw Ridge","False","7.8","3294"
"False","{'id': 64750, 'name': 'Blair Witch Collection', 'poster_path': '/qDQuKJZYLHrs1Ej64tYYFooFxc1.jpg', 'backdrop_path': '/e5GwLq0zBer3SuSJZodcNROnT6Z.jpg'}","5000000","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","http://www.blairwitch.movie/","351211","tt1540011","en","Blair Witch","Students on a camping trip discover something sinister is lurking beyond the trees.","11.901343","/kqmGs9q5WZkxKub60K6pU37GdvU.jpg","[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Room 101', 'id': 6302}, {'name': 'Snoot Entertainment', 'id': 15159}, {'name': 'Hurwitz Creative', 'id': 88016}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-15","45172994","90.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","There's something evil hiding in the woods.","Blair Witch","False","4.9","590"
"False","","47000000","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","http://www.arrivalmovie.com/","329865","tt2543164","en","Arrival","Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.","30.83786","/hLudzvGfpi6JlwUnsNhXwKKg4j.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Lava Bear Films', 'id': 32300}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-10","203388186","113.0","[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]","Released","Why are they here?","Arrival","False","7.2","5729"
"False","","70000000","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","http://www.storks-movie.net/","332210","tt4624424","en","Storks","Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...","12.687521","/5qVD5TD1CiALR5vUsMzh2BschVU.jpg","[{'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Warner Animation Group', 'id': 25120}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-22","182379278","87.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","","Storks","False","6.7","706"
"False","","5005600","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","","375366","tt4547056","en","The Girl with All the Gifts","A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl.","10.444797","/33IDooA29ctGHNE7gQW6cwbmRP3.jpg","[{'name': 'BFI Film Fund', 'id': 16877}, {'name': 'Altitude Film Entertainment', 'id': 19638}, {'name': 'Poison Chef', 'id': 85169}, {'name': 'Altitude Film Sales', 'id': 85170}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","2016-09-23","0","110.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Our greatest threat is our only hope.","The Girl with All the Gifts","False","6.4","453"
"False","","30000000","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","http://www.lalaland.movie/","313369","tt3783958","en","La La Land","Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","19.681686","/ylXCdC106IKiarftHkcacasaAcb.jpg","[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Gilbert Films', 'id': 10161}, {'name': 'Black Label Media', 'id': 33681}, {'name': 'Impostor Pictures', 'id': 53247}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-29","445435700","128.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Here's to the fools who dream.","La La Land","False","7.9","4745"
"False","{'id': 115776, 'name': 'Robert Langdon Collection', 'poster_path': '/mZDeXsVhBxnWD3tGOQ69vKS3WYL.jpg', 'backdrop_path': '/j1IqpLhCypllamjKe6C2RstjfEQ.jpg'}","75000000","[{'id': 53, 'name': 'Thriller'}]","http://www.infernothemovie.com/","207932","tt3062096","en","Inferno","After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.","18.311054","/oFOG2yIRcluKfTtYbzz71Vj9bgz.jpg","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Mid Atlantic Films', 'id': 2735}, {'name': 'Sony Pictures Releasing', 'id': 3045}, {'name': 'LStar Capital', 'id': 34034}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-13","220021259","121.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","His greatest challenge. Humanity's last hope.","Inferno","False","5.7","2316"
"False","","40000000","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","http://www.JonesesMovie.com/","331313","tt2387499","en","Keeping Up with the Joneses","An ordinary suburban couple finds it’s not easy keeping up with the Joneses – their impossibly gorgeous and ultra-sophisticated new neighbors – especially when they discover that Mr. and Mrs. “Jones” are covert operatives.","9.48515","/ekg8qeNidEQ1ylHeahLtsTLPe2k.jpg","[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-20","29918745","105.0","[{'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","They lived a normal life... Until the Joneses moved in.","Keeping Up with the Joneses","False","5.9","608"
"False","{'id': 403374, 'name': 'Jack Reacher Collection', 'poster_path': '/7baSUtFKi8PQ9SLo6ECYBfAW2K8.jpg', 'backdrop_path': '/3FHrAeYMogXd6K1e5tUzQAiS7GE.jpg'}","60000000","[{'id': 28, 'name': 'Action'}]","http://www.jackreachermovie.com/","343611","tt3393786","en","Jack Reacher: Never Go Back","Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.","15.60562","/IfB9hy4JH1eH6HEfIgIGORXi5h.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Shanghai Film Group', 'id': 3407}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Skydance Media', 'id': 82819}, {'name': 'Huahua Media', 'id': 83645}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-19","162146076","118.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Justice is Coming.","Jack Reacher: Never Go Back","False","5.3","1843"
"False","","9000000","[{'id': 18, 'name': 'Drama'}]","http://manchesterbytheseathemovie.com/","334541","tt4034228","en","Manchester by the Sea","After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.","12.821257","/e8daDzP0vFOnGyKmve95Yv0D0io.jpg","[{'name': 'Big Indie Pictures', 'id': 6831}, {'name': 'Amazon Studios', 'id': 20580}, {'name': 'Pearl Street Films', 'id': 29313}, {'name': 'CMP Entertainment', 'id': 38426}, {'name': 'K Period Media', 'id': 50498}, {'name': 'B Story', 'id': 50499}, {'name': 'The Affleck/Middleton Project', 'id': 72695}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-18","75026965","135.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","","Manchester by the Sea","False","7.5","1553"
"False","","12000000","[{'id': 18, 'name': 'Drama'}]","http://lionmovie.com/","334543","tt3741834","en","Lion","A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.","17.085145","/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg","[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'See-Saw Films', 'id': 7217}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Aquarius Films', 'id': 13786}, {'name': 'Sunstar Entertainment', 'id': 50501}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-24","140302754","118.0","[{'iso_639_1': 'bn', 'name': 'বাংলা'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]","Released","The search begins","Lion","False","8.0","1699"
"False","","150000000","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","http://movies.disney.com/moana","277834","tt3521164","en","Moana","In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.","9.143457","/z4x0Bp48ar3Mda8KiPD1vwSY3D8.jpg","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-23","643034466","107.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The ocean is calling.","Moana","False","7.3","3471"
"False","","45000000","[{'id': 35, 'name': 'Comedy'}]","http://www.officechristmasparty.com/","384682","tt1711525","en","Office Christmas Party","When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand.","8.228918","/7r3w3cPTbNEIr1imb8zXyeIJCJe.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'DreamWorks Pictures', 'id': 7293}, {'name': 'Bluegrass Films', 'id': 13778}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-25","114501299","105.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Party like your job depends on it","Office Christmas Party","False","5.4","541"
"False","","30000000","[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]","http://stxmovies.com/thespacebetweenus/","365942","tt3922818","en","The Space Between Us","A young man raised by scientists on Mars returns to Earth to find his father.","11.824404","/AjZ22T1tFWlmwi4jIsV0fsvnI6c.jpg","[{'name': 'Southpaw Entertainment', 'id': 30131}, {'name': 'STX Entertainment', 'id': 47729}, {'name': 'Los Angeles Media Fund (LAMF)', 'id': 85283}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2017-01-26","14793385","121.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","What's your favorite thing about Earth?","The Space Between Us","False","7.2","564"
